Date,Close,Mahadasha,Antardasha,SMI_Base,Tithi,Nakshatra,Nithya_Yoga,Aspect_Mars_Saturn,Aspect_Jup_Sun,Aspect_Rahu_Mars,Vedha_Score,Sun_Deg,Sun_Speed,Moon_Deg,Moon_Speed,Mercury_Deg,Mercury_Speed,Venus_Deg,Venus_Speed,Mars_Deg,Mars_Speed,Jupiter_Deg,Jupiter_Speed,Saturn_Deg,Saturn_Speed,Uranus_Deg,Uranus_Speed,Neptune_Deg,Neptune_Speed,Pluto_Deg,Pluto_Speed,True_Node_Deg,True_Node_Speed,Lilith_Deg,Lilith_Speed,Ketu_Deg,Ketu_Speed
2009-09-01,14.62,Rahu,Rahu,1.5,13,22,5,0,0,0,1,135.192,0.9675,280.088,11.8423,160.733,0.497,102.957,1.1973,70.278,0.6239,295.836,-0.1161,148.98,0.1223,331.269,-0.038,300.684,-0.0262,246.69,-0.0053,275.792,-0.0091,267.935,0.1279,95.792,0
2009-09-02,14.51,Rahu,Rahu,1.5,13,22,6,0,0,0,1,136.16,0.9679,291.98,11.9496,161.193,0.4212,104.155,1.1986,70.901,0.6219,295.72,-0.1144,149.102,0.1226,331.231,-0.0382,300.658,-0.0261,246.685,-0.0048,275.768,-0.0395,268.064,0.131,95.768,0
2009-09-03,14.61,Rahu,Rahu,1.5,14,23,7,0,0,0,1,137.128,0.9683,304.001,12.0991,161.574,0.3406,105.354,1.1998,71.522,0.62,295.607,-0.1126,149.225,0.1229,331.192,-0.0385,300.632,-0.0259,246.68,-0.0043,275.712,-0.0721,268.197,0.1341,95.712,0
2009-09-04,14.82,Rahu,Rahu,1.5,15,24,8,0,0,0,1,138.096,0.9688,316.188,12.2784,161.872,0.2551,106.554,1.2011,72.141,0.618,295.495,-0.1108,149.348,0.1231,331.154,-0.0387,300.606,-0.0257,246.676,-0.0038,275.625,-0.1,268.333,0.1372,95.625,0
2009-09-08,15.22,Rahu,Rahu,1.5,19,1,12,0,0,0,1,141.976,0.9708,6.935,13.1084,162.137,-0.1348,111.369,1.2061,74.597,0.6099,295.068,-0.1028,149.842,0.1239,330.997,-0.0394,300.505,-0.0249,246.665,-0.0017,275.128,-0.1136,268.905,0.1489,95.128,0
2009-09-09,15.26,Rahu,Rahu,1.5,20,2,13,0,0,0,1,142.947,0.9714,20.151,13.3242,161.949,-0.2423,112.575,1.2073,75.206,0.6078,294.966,-0.1006,149.966,0.1241,330.958,-0.0396,300.48,-0.0247,246.664,-0.0012,275.029,-0.0828,269.055,0.1517,95.029,0
2009-09-10,15.52,Rahu,Rahu,1.5,21,3,14,0,0,0,1,143.918,0.9719,33.585,13.5452,161.652,-0.352,113.783,1.2085,75.813,0.6057,294.866,-0.0983,150.09,0.1242,330.918,-0.0397,300.455,-0.0245,246.663,-0.0007,274.964,-0.0476,269.208,0.1544,94.964,0
2009-09-11,15.58,Rahu,Rahu,1.5,22,4,15,0,0,0,1,144.891,0.9725,47.244,13.7725,161.244,-0.4627,114.992,1.2097,76.417,0.6035,294.769,-0.096,150.215,0.1244,330.879,-0.0398,300.431,-0.0242,246.662,-0.0002,274.933,-0.0152,269.364,0.1571,94.933,0
2009-09-14,15.7,Rahu,Rahu,1.5,26,7,18,0,0,0,1,147.811,0.9743,89.58,14.4291,159.372,-0.7782,118.627,1.2132,78.218,0.5968,294.492,-0.0887,150.588,0.1246,330.759,-0.04,300.359,-0.0235,246.664,0.0014,274.958,0.0078,269.847,0.1646,94.958,0
2009-09-15,15.86,Rahu,Rahu,1.5,27,8,19,0,0,0,1,148.785,0.9749,104.09,14.581,158.548,-0.8687,119.84,1.2143,78.813,0.5945,294.405,-0.0861,150.713,0.1247,330.719,-0.0401,300.336,-0.0232,246.666,0.0019,274.955,-0.018,270.013,0.167,94.955,0
2009-09-16,16.25,Rahu,Rahu,3.0,28,9,21,0,0,0,1,149.761,0.9755,118.716,14.6551,157.639,-0.9463,121.055,1.2154,79.407,0.5921,294.32,-0.0835,150.838,0.1247,330.679,-0.0401,300.313,-0.0229,246.668,0.0025,274.919,-0.0547,270.181,0.1692,94.919,0
2009-09-17,16.17,Rahu,Rahu,3.0,29,11,22,0,0,0,1,150.736,0.9761,133.366,14.6263,156.661,-1.0075,122.271,1.2164,79.998,0.5897,294.238,-0.0808,150.962,0.1247,330.639,-0.0401,300.29,-0.0226,246.671,0.003,274.844,-0.0953,270.351,0.1714,94.844,0
2009-09-18,16.11,Rahu,Rahu,3.0,30,12,23,0,0,0,1,151.713,0.9766,147.93,14.4811,155.631,-1.049,123.488,1.2175,80.586,0.5872,294.158,-0.078,151.087,0.1247,330.598,-0.0401,300.268,-0.0223,246.674,0.0035,274.729,-0.133,270.523,0.1734,94.729,0
2009-09-21,15.98,Rahu,Rahu,5.0,3,15,26,0,0,0,1,154.645,0.9781,190.026,13.4754,152.456,-1.0291,127.145,1.2204,82.336,0.5796,293.937,-0.0694,151.461,0.1246,330.478,-0.04,300.202,-0.0213,246.687,0.0051,274.261,-0.1496,271.052,0.1791,94.261,0
2009-09-22,16.23,Rahu,Rahu,5.0,4,16,27,0,0,0,1,155.623,0.9786,203.294,13.06,151.454,-0.9702,128.366,1.2213,82.915,0.577,293.869,-0.0665,151.586,0.1245,330.438,-0.0399,300.181,-0.021,246.692,0.0056,274.123,-0.1241,271.232,0.1808,94.123,0
2009-09-23,15.89,Rahu,Rahu,1.5,5,17,1,0,0,0,1,156.602,0.9791,216.154,12.6679,150.524,-0.8857,129.588,1.2223,83.49,0.5744,293.804,-0.0635,151.71,0.1244,330.398,-0.0398,300.161,-0.0206,246.698,0.0062,274.015,-0.0914,271.414,0.1825,94.015,0
2009-09-24,15.66,Rahu,Rahu,1.5,6,18,2,0,0,2,1,157.581,0.9796,228.648,12.3293,149.691,-0.7778,130.81,1.2232,84.063,0.5717,293.742,-0.0605,151.835,0.1243,330.359,-0.0397,300.14,-0.0202,246.704,0.0067,273.942,-0.0524,271.597,0.1841,93.942,0
2009-09-25,15.64,Rahu,Rahu,1.5,7,19,3,0,0,2,1,158.561,0.9801,240.838,12.0653,148.975,-0.6494,132.034,1.2241,84.634,0.569,293.683,-0.0574,151.959,0.1242,330.319,-0.0395,300.12,-0.0199,246.711,0.0072,273.909,-0.0152,271.782,0.1856,93.909,0
2009-09-28,15.89,Rahu,Rahu,4.0,10,21,6,0,0,2,0,161.504,0.9815,276.44,11.8045,147.708,-0.1797,135.71,1.2267,86.329,0.5608,293.525,-0.0481,152.331,0.1237,330.201,-0.0391,300.062,-0.0187,246.735,0.0088,273.921,-0.0042,272.346,0.1901,93.921,0
2009-09-29,15.85,Rahu,Rahu,1.5,11,22,7,0,0,2,0,162.485,0.982,288.281,11.8899,147.613,-0.0088,136.937,1.2276,86.888,0.558,293.478,-0.0449,152.454,0.1234,330.162,-0.0389,300.044,-0.0183,246.745,0.0093,273.904,-0.0326,272.536,0.1915,93.904,0
2009-09-30,15.75,Rahu,Rahu,1.5,12,23,8,0,0,2,0,163.468,0.9825,300.244,12.0466,147.69,0.1627,138.165,1.2285,87.445,0.5551,293.435,-0.0417,152.578,0.1232,330.123,-0.0386,300.026,-0.0179,246.754,0.0098,273.852,-0.0733,272.729,0.1929,93.852,0
2009-10-01,15.26,Rahu,Rahu,1.5,13,24,9,0,0,2,0,164.45,0.983,312.393,12.2592,147.938,0.3313,139.394,1.2293,87.998,0.5523,293.395,-0.0385,152.701,0.123,330.085,-0.0384,300.008,-0.0175,246.764,0.0103,273.756,-0.1179,272.922,0.1944,93.756,0
2009-10-02,15.18,Rahu,Rahu,4.0,14,25,10,0,0,2,1,165.434,0.9835,324.775,12.5088,148.351,0.4942,140.624,1.2302,88.549,0.5493,293.358,-0.0353,152.824,0.1227,330.047,-0.0382,299.991,-0.0171,246.775,0.0109,273.618,-0.1573,273.117,0.1958,93.618,0
2009-10-05,15.51,Rahu,Rahu,1.5,17,1,13,0,0,2,1,168.387,0.9852,3.48,13.275,150.507,0.9274,144.319,1.2327,90.184,0.5403,293.267,-0.0255,153.19,0.1218,329.933,-0.0373,299.941,-0.0158,246.81,0.0124,273.032,-0.2093,273.711,0.2002,93.032,0
2009-10-06,15.88,Rahu,Rahu,1.5,18,2,14,0,0,2,1,169.372,0.9858,16.861,13.4814,151.497,1.0489,145.552,1.2336,90.723,0.5373,293.243,-0.0222,153.312,0.1215,329.896,-0.037,299.926,-0.0153,246.822,0.0129,272.834,-0.1825,273.912,0.2016,92.834,0
2009-10-07,16.0,Rahu,Rahu,5.0,19,3,16,0,0,2,1,170.358,0.9864,30.431,13.6509,152.601,1.158,146.786,1.2344,91.258,0.5341,293.222,-0.0189,153.433,0.1212,329.859,-0.0367,299.911,-0.0149,246.835,0.0134,272.673,-0.1378,274.115,0.203,92.673,0
2009-10-08,16.42,Rahu,Rahu,6.5,20,4,17,0,0,2,1,171.345,0.9871,44.152,13.787,153.808,1.2547,148.02,1.2352,91.791,0.5309,293.205,-0.0156,153.554,0.1208,329.823,-0.0364,299.896,-0.0144,246.849,0.0139,272.559,-0.0903,274.318,0.2044,92.559,0
2009-10-09,16.4,Rahu,Rahu,3.0,21,5,18,0,0,2,0,172.333,0.9877,57.996,13.8985,155.106,1.3393,149.256,1.236,92.32,0.5276,293.191,-0.0123,153.675,0.1204,329.787,-0.036,299.882,-0.014,246.863,0.0144,272.49,-0.0484,274.523,0.2058,92.49,0
2009-10-12,16.62,Rahu,Rahu,1.5,24,8,21,0,0,2,0,175.299,0.9896,100.104,14.1581,159.43,1.5273,152.968,1.2383,93.888,0.5174,293.169,-0.0023,154.034,0.1192,329.68,-0.0349,299.842,-0.0125,246.909,0.0159,272.452,-0.0073,275.147,0.2096,92.452,0
2009-10-13,16.65,Rahu,Rahu,5.0,25,9,22,0,0,2,0,176.289,0.9903,114.293,14.2144,160.979,1.5708,154.206,1.2391,94.403,0.5138,293.169,0.001,154.153,0.1187,329.645,-0.0345,299.83,-0.012,246.925,0.0164,272.431,-0.0375,275.357,0.2108,92.431,0
2009-10-14,16.93,Rahu,Rahu,1.5,26,10,23,0,0,2,0,177.279,0.9909,128.521,14.2337,162.569,1.6064,155.446,1.2398,94.915,0.5102,293.171,0.0044,154.272,0.1182,329.611,-0.034,299.818,-0.0115,246.942,0.0169,272.373,-0.0807,275.568,0.2119,92.373,0
2009-10-15,17.28,Rahu,Rahu,1.5,28,11,25,0,0,2,0,178.27,0.9916,142.741,14.1964,164.19,1.6348,156.686,1.2404,95.424,0.5064,293.177,0.0077,154.39,0.1177,329.577,-0.0336,299.807,-0.011,246.959,0.0174,272.269,-0.1278,275.781,0.2129,92.269,0
2009-10-16,17.23,Rahu,Rahu,1.5,29,12,26,0,0,2,0,179.262,0.9922,156.889,14.0857,165.836,1.6571,157.927,1.2411,95.928,0.5026,293.187,0.0111,154.507,0.1172,329.544,-0.0331,299.796,-0.0105,246.976,0.0178,272.118,-0.1728,275.994,0.2139,92.118,0
2009-10-19,17.45,Rahu,Rahu,1.5,2,15,2,0,0,2,1,182.241,0.9939,198.127,13.3095,170.874,1.695,161.653,1.2429,97.418,0.4908,293.235,0.0211,154.856,0.1155,329.447,-0.0317,299.767,-0.009,247.032,0.0193,271.5,-0.2042,276.639,0.2163,91.5,0
2009-10-20,17.34,Rahu,Rahu,1.5,3,16,3,0,0,2,1,183.235,0.9944,211.264,12.9624,172.572,1.7003,162.896,1.2435,97.907,0.4867,293.258,0.0245,154.972,0.1149,329.415,-0.0311,299.758,-0.0085,247.051,0.0197,271.309,-0.1745,276.856,0.2171,91.309,0
2009-10-21,17.29,Rahu,Rahu,1.5,4,17,4,0,0,2,1,184.23,0.9949,224.053,12.6197,174.274,1.7028,164.14,1.244,98.392,0.4825,293.284,0.0278,155.086,0.1143,329.385,-0.0306,299.75,-0.0079,247.071,0.0202,271.154,-0.1353,277.074,0.2177,91.154,0
2009-10-22,17.36,Rahu,Rahu,1.5,5,18,5,0,0,2,1,185.225,0.9954,236.515,12.3109,175.977,1.703,165.384,1.2445,98.872,0.4783,293.313,0.0311,155.2,0.1136,329.354,-0.03,299.742,-0.0074,247.092,0.0206,271.041,-0.0887,277.292,0.2183,91.041,0
2009-10-23,17.03,Rahu,Rahu,1.5,6,19,6,0,0,2,1,186.221,0.9959,248.695,12.0607,177.679,1.7014,166.629,1.245,99.348,0.474,293.346,0.0344,155.313,0.113,329.324,-0.0295,299.735,-0.0069,247.113,0.0211,270.976,-0.043,277.51,0.2189,90.976,0
2009-10-26,16.75,Rahu,Rahu,1.5,8,22,9,0,0,2,1,189.211,0.9973,284.295,11.8078,182.766,1.6886,170.366,1.2465,100.75,0.4606,293.464,0.0442,155.649,0.1109,329.239,-0.0277,299.717,-0.0052,247.178,0.0224,270.946,-0.005,278.17,0.2206,90.946,0
2009-10-27,16.89,Rahu,Rahu,1.5,9,23,10,0,0,0,1,190.208,0.9978,296.145,11.9068,184.452,1.6826,171.613,1.2469,101.209,0.456,293.51,0.0475,155.76,0.1101,329.211,-0.0271,299.712,-0.0047,247.2,0.0228,270.932,-0.0265,278.39,0.2211,90.932,0
2009-10-28,16.34,Rahu,Rahu,1.5,10,24,11,0,0,0,1,191.206,0.9982,308.137,12.0919,186.131,1.6761,172.86,1.2474,101.662,0.4513,293.559,0.0507,155.869,0.1094,329.184,-0.0265,299.707,-0.0041,247.223,0.0233,270.887,-0.0645,278.612,0.2217,90.887,0
2009-10-29,16.77,Rahu,Rahu,4.0,11,25,12,0,0,0,1,192.205,0.9987,320.353,12.3507,187.804,1.6691,174.108,1.2478,102.111,0.4465,293.611,0.0539,155.978,0.1086,329.158,-0.0259,299.704,-0.0036,247.247,0.0237,270.799,-0.1115,278.834,0.2222,90.799,0
2009-10-30,16.14,Rahu,Rahu,4.0,12,25,13,0,0,0,1,193.203,0.9992,332.857,12.6639,189.47,1.6619,175.356,1.2483,102.555,0.4417,293.667,0.057,156.087,0.1078,329.133,-0.0252,299.7,-0.003,247.271,0.0241,270.665,-0.1549,279.056,0.2228,90.665,0
2009-11-02,16.24,Rahu,Rahu,1.5,15,1,16,0,3,0,1,196.203,1.0006,12.377,13.6588,194.422,1.6398,179.102,1.2495,103.858,0.4266,293.852,0.0664,156.406,0.1053,329.06,-0.0232,299.694,-0.0013,247.345,0.0253,270.087,-0.2065,279.727,0.2244,90.087,0
2009-11-03,16.45,Rahu,Rahu,1.5,16,2,17,0,3,0,1,197.204,1.0011,26.168,13.9127,196.058,1.6325,180.352,1.25,104.282,0.4214,293.92,0.0695,156.511,0.1044,329.037,-0.0226,299.693,-0.0008,247.37,0.0257,269.89,-0.1823,279.952,0.2249,89.89,0
2009-11-04,16.43,Rahu,Rahu,1.5,17,4,18,0,3,0,1,198.205,1.0017,40.177,14.0931,197.687,1.6253,181.602,1.2504,104.701,0.4161,293.991,0.0725,156.615,0.1036,329.015,-0.0219,299.692,-0.0002,247.396,0.0261,269.728,-0.1393,280.177,0.2254,89.728,0
2009-11-05,16.71,Rahu,Rahu,1.5,18,5,20,0,3,0,1,199.207,1.0022,54.328,14.196,199.309,1.6188,182.853,1.2508,105.114,0.4106,294.065,0.0756,156.718,0.1027,328.993,-0.0212,299.692,0.0003,247.422,0.0264,269.614,-0.0903,280.402,0.2259,89.614,0
2009-11-06,16.67,Rahu,Rahu,1.5,20,6,21,0,3,0,1,200.21,1.0028,68.546,14.2298,200.924,1.6116,184.104,1.2512,105.522,0.405,294.142,0.0786,156.821,0.1017,328.972,-0.0205,299.693,0.0009,247.449,0.0268,269.546,-0.0457,280.628,0.2263,89.546,0
2009-11-09,16.99,Rahu,Rahu,1.5,23,9,24,0,3,0,1,203.221,1.0045,111.08,14.085,205.73,1.5928,187.859,1.2524,106.711,0.3875,294.391,0.0875,157.122,0.0989,328.914,-0.0183,299.698,0.0026,247.531,0.0279,269.526,0.0041,281.309,0.2272,89.526,0
2009-11-10,17.0,Rahu,Rahu,1.5,24,10,25,0,3,0,1,204.226,1.0051,125.123,13.9996,207.32,1.587,189.112,1.2528,107.095,0.3814,294.48,0.0904,157.22,0.0979,328.896,-0.0175,299.701,0.0032,247.559,0.0283,269.519,-0.0211,281.536,0.2274,89.519,0
2009-11-11,16.99,Rahu,Rahu,1.5,25,11,26,0,3,0,1,205.231,1.0056,139.075,13.9016,208.904,1.5815,190.365,1.2531,107.474,0.3751,294.572,0.0934,157.317,0.0969,328.879,-0.0168,299.705,0.0038,247.588,0.0286,269.479,-0.0611,281.764,0.2275,89.479,0
2009-11-12,16.62,Rahu,Rahu,1.5,26,12,27,0,3,0,1,206.237,1.0062,152.92,13.7846,210.483,1.5763,191.618,1.2535,107.845,0.3686,294.667,0.0962,157.414,0.0958,328.863,-0.016,299.709,0.0043,247.617,0.0289,269.396,-0.106,281.991,0.2275,89.396,0
2009-11-13,16.73,Rahu,Rahu,1.5,27,13,2,0,3,0,1,207.243,1.0067,166.635,13.6399,212.057,1.5713,192.872,1.2538,108.211,0.3621,294.765,0.0991,157.509,0.0948,328.847,-0.0152,299.713,0.0049,247.646,0.0293,269.268,-0.1472,282.219,0.2274,89.268,0
2009-11-16,17.16,Rahu,Rahu,1.5,30,16,5,0,3,0,1,210.266,1.0081,206.667,12.9972,216.75,1.5579,196.634,1.2546,109.266,0.3414,295.075,0.1076,157.788,0.0914,328.805,-0.0129,299.731,0.0066,247.735,0.0302,268.745,-0.1716,282.9,0.2265,88.745,0
2009-11-17,17.13,Rahu,Rahu,1.5,1,17,6,0,3,0,1,211.274,1.0086,219.532,12.7318,218.306,1.5539,197.889,1.2548,109.604,0.3342,295.184,0.1103,157.879,0.0903,328.793,-0.0121,299.738,0.0072,247.765,0.0305,268.585,-0.1468,283.126,0.2261,88.585,0
2009-11-18,17.07,Rahu,Rahu,1.5,2,18,7,0,3,0,1,212.283,1.009,232.13,12.4658,219.858,1.5501,199.144,1.2551,109.935,0.3269,295.295,0.113,157.969,0.0891,328.781,-0.0113,299.745,0.0078,247.796,0.0308,268.454,-0.1141,283.352,0.2255,88.454,0
2009-11-19,16.68,Rahu,Rahu,1.5,3,19,8,0,3,0,1,213.292,1.0094,244.47,12.2196,221.406,1.5464,200.399,1.2553,110.258,0.3195,295.41,0.1157,158.057,0.0879,328.77,-0.0104,299.753,0.0083,247.827,0.0311,268.359,-0.0736,283.577,0.2249,88.359,0
2009-11-20,16.53,Rahu,Rahu,4.0,4,20,9,0,3,0,1,214.301,1.0097,256.583,12.0134,222.951,1.5429,201.655,1.2555,110.574,0.3118,295.527,0.1184,158.145,0.0867,328.76,-0.0096,299.762,0.0089,247.858,0.0314,268.307,-0.0314,283.802,0.2243,88.307,0
2009-11-23,16.74,Rahu,Rahu,4.0,7,22,12,0,0,0,1,217.332,1.0108,292.121,11.7946,227.565,1.533,205.422,1.2559,111.474,0.2881,295.894,0.1262,158.399,0.083,328.735,-0.0071,299.791,0.0106,247.954,0.0322,268.322,0.0203,284.471,0.2219,88.322,0
2009-11-24,16.84,Rahu,Rahu,1.5,8,23,13,0,0,0,1,218.343,1.0111,303.956,11.8892,229.096,1.5298,206.678,1.2561,111.758,0.2799,296.021,0.1288,158.482,0.0817,328.728,-0.0063,299.802,0.0112,247.986,0.0325,268.34,0.013,284.692,0.221,88.34,0
2009-11-25,16.97,Rahu,Rahu,1.5,9,24,14,0,0,0,1,219.354,1.0114,315.93,12.0736,230.624,1.5265,207.934,1.2562,112.034,0.2715,296.151,0.1313,158.563,0.0805,328.722,-0.0055,299.813,0.0117,248.019,0.0327,268.342,-0.0103,284.913,0.2201,88.342,0
2009-11-27,16.65,Rahu,Rahu,1.5,10,26,16,0,0,0,1,221.378,1.012,340.64,12.6851,233.671,1.5196,210.447,1.2565,112.56,0.2543,296.419,0.1362,158.721,0.0778,328.713,-0.0038,299.838,0.0128,248.085,0.0332,268.247,-0.0849,285.351,0.2181,88.247,0
2009-11-30,16.59,Rahu,Rahu,1.5,14,2,19,0,0,0,0,224.415,1.0129,20.504,13.8961,238.211,1.5069,214.217,1.2568,113.282,0.2272,296.838,0.1433,158.949,0.0738,328.706,-0.0012,299.879,0.0145,248.185,0.0338,267.904,-0.1243,286.0,0.2146,87.904,0
2009-12-01,16.81,Rahu,Rahu,1.5,15,3,20,0,0,0,0,225.428,1.0132,34.58,14.2442,239.716,1.5017,215.473,1.257,113.505,0.2178,296.982,0.1456,159.022,0.0724,328.705,-0.0004,299.894,0.015,248.219,0.034,267.785,-0.1109,286.214,0.2134,87.785,0
2009-12-02,16.71,Rahu,Rahu,1.5,16,4,21,0,0,0,0,226.441,1.0135,48.963,14.5041,241.214,1.4958,216.73,1.2571,113.718,0.2083,297.129,0.1479,159.093,0.071,328.705,0.0005,299.909,0.0155,248.253,0.0342,267.686,-0.0858,286.427,0.212,87.686,0
2009-12-03,16.44,Rahu,Rahu,1.5,17,5,22,0,0,0,0,227.455,1.0138,63.551,14.6535,242.707,1.489,217.988,1.2572,113.921,0.1985,297.278,0.1501,159.164,0.0695,328.706,0.0013,299.925,0.0161,248.287,0.0344,267.616,-0.0531,286.638,0.2105,87.616,0
2009-12-04,16.32,Rahu,Rahu,1.5,18,6,24,0,0,0,0,228.469,1.0141,78.231,14.6868,244.192,1.4811,219.245,1.2574,114.115,0.1885,297.429,0.1524,159.232,0.0681,328.708,0.0022,299.941,0.0166,248.322,0.0345,267.58,-0.0188,286.848,0.2089,87.58,0
2009-12-07,16.29,Rahu,Rahu,1.5,21,10,27,0,0,0,0,231.513,1.0152,121.798,14.2561,248.591,1.4488,223.018,1.2578,114.634,0.1573,297.896,0.1589,159.43,0.0637,328.718,0.0047,299.993,0.0181,248.426,0.035,267.617,0.023,287.467,0.2034,87.617,0
2009-12-08,16.01,Rahu,Rahu,1.5,22,11,1,0,0,0,0,232.528,1.0156,135.937,14.0203,250.033,1.4341,224.275,1.2579,114.786,0.1464,298.056,0.161,159.493,0.0622,328.723,0.0056,300.011,0.0187,248.461,0.0352,267.635,0.0122,287.669,0.2012,87.635,0
2009-12-09,16.01,Rahu,Rahu,3.0,24,12,2,0,0,0,0,233.544,1.0159,149.835,13.7748,251.458,1.4169,225.533,1.258,114.927,0.1353,298.218,0.1631,159.555,0.0607,328.729,0.0065,300.03,0.0192,248.496,0.0353,267.638,-0.009,287.869,0.1989,87.638,0
2009-12-10,16.21,Rahu,Rahu,3.0,25,13,3,0,0,0,0,234.56,1.0163,163.488,13.5313,252.865,1.3967,226.792,1.2582,115.057,0.124,298.382,0.1652,159.614,0.0591,328.736,0.0073,300.05,0.0197,248.532,0.0354,267.614,-0.0381,288.067,0.1964,87.614,0
2009-12-11,16.22,Rahu,Rahu,5.5,26,14,4,0,0,0,0,235.577,1.0166,176.901,13.2954,254.25,1.3729,228.05,1.2583,115.175,0.1125,298.549,0.1672,159.673,0.0576,328.744,0.0082,300.07,0.0202,248.567,0.0355,267.561,-0.0671,288.262,0.1937,87.561,0
2009-12-14,16.38,Rahu,Rahu,5.5,29,17,8,0,0,0,0,238.628,1.0174,215.78,12.6353,258.233,1.2741,231.825,1.2585,115.459,0.0768,299.059,0.1731,159.839,0.0528,328.772,0.0108,300.132,0.0217,248.674,0.0359,267.31,-0.0807,288.829,0.1845,87.31,0
2009-12-15,16.44,Rahu,Rahu,5.5,30,18,9,0,0,0,0,239.645,1.0176,228.313,12.4311,259.485,1.2295,233.084,1.2586,115.53,0.0645,299.233,0.1751,159.891,0.0512,328.783,0.0116,300.154,0.0221,248.71,0.0359,267.235,-0.0671,289.012,0.181,87.235,0
2009-12-16,16.54,Rahu,Rahu,5.5,30,19,10,0,0,0,0,240.663,1.0178,240.647,12.24,260.689,1.1775,234.342,1.2586,115.588,0.052,299.409,0.177,159.941,0.0496,328.795,0.0125,300.177,0.0226,248.746,0.036,267.176,-0.0502,289.191,0.1774,87.176,0
2009-12-17,16.4,Rahu,Rahu,5.5,1,19,11,0,0,0,0,241.681,1.018,252.799,12.0689,261.837,1.117,235.601,1.2586,115.634,0.0394,299.587,0.1788,159.99,0.0479,328.808,0.0133,300.2,0.0231,248.782,0.0361,267.137,-0.0282,289.367,0.1736,87.137,0
2009-12-18,16.49,Rahu,Rahu,5.5,2,20,12,0,0,0,0,242.699,1.0182,264.795,11.9275,262.92,1.0471,236.859,1.2586,115.667,0.0267,299.767,0.1806,160.037,0.0463,328.822,0.0142,300.223,0.0236,248.818,0.0361,267.121,-0.0042,289.539,0.1696,87.121,0
2009-12-21,16.68,Rahu,Rahu,5.5,5,23,14,0,0,0,0,245.754,1.0185,300.244,11.7906,265.67,0.7679,240.635,1.2586,115.689,-0.0124,300.317,0.1859,160.168,0.0412,328.868,0.0167,300.296,0.0249,248.927,0.0363,267.17,0.0274,290.028,0.1566,87.17,0
2009-12-22,16.76,Rahu,Rahu,5.5,6,24,15,0,0,0,0,246.772,1.0185,312.07,11.8753,266.38,0.648,241.894,1.2586,115.67,-0.0257,300.504,0.1876,160.208,0.0395,328.885,0.0175,300.321,0.0254,248.963,0.0363,267.199,0.0294,290.183,0.152,87.199,0
2009-12-23,16.9,Rahu,Rahu,3.0,7,25,16,0,0,0,0,247.791,1.0186,324.02,12.0382,266.961,0.5132,243.152,1.2586,115.637,-0.039,300.692,0.1893,160.247,0.0378,328.903,0.0184,300.346,0.0258,249.0,0.0363,267.226,0.0227,290.332,0.1471,87.226,0
2009-12-24,16.97,Rahu,Rahu,5.5,8,26,17,0,0,0,0,248.81,1.0186,336.174,12.2822,267.401,0.3632,244.411,1.2585,115.592,-0.0525,300.882,0.1909,160.284,0.0361,328.922,0.0192,300.372,0.0262,249.036,0.0363,267.241,0.0057,290.477,0.1421,87.241,0
2009-12-28,17.0,Rahu,Rahu,3.0,12,3,22,0,0,0,0,252.884,1.0187,28.279,13.8902,267.453,-0.3652,249.445,1.2583,115.273,-0.1067,301.658,0.1971,160.414,0.0291,329.005,0.0224,300.481,0.0279,249.181,0.0362,267.156,-0.0336,291.003,0.1202,87.156,0
2009-12-29,16.89,Rahu,Rahu,3.0,13,4,23,0,0,0,0,253.903,1.0187,42.391,14.3256,266.989,-0.563,250.703,1.2583,115.16,-0.1204,301.856,0.1986,160.442,0.0273,329.028,0.0232,300.509,0.0283,249.217,0.0362,267.124,-0.0289,291.12,0.1142,87.124,0
2009-12-30,16.87,Rahu,Rahu,5.5,14,5,24,0,0,0,0,254.922,1.0187,56.908,14.6947,266.329,-0.7555,251.961,1.2582,115.033,-0.134,302.056,0.2001,160.469,0.0256,329.052,0.024,300.537,0.0287,249.253,0.0361,267.1,-0.0193,291.231,0.108,87.1,0
2009-12-31,16.74,Rahu,Rahu,4.0,15,6,25,0,0,0,0,255.94,1.0187,71.744,14.9552,265.482,-0.9343,253.22,1.2582,114.892,-0.1476,302.257,0.2015,160.494,0.0238,329.076,0.0248,300.566,0.029,249.289,0.0361,267.085,-0.0098,291.336,0.1016,87.085,0
2010-01-04,17.27,Rahu,Rahu,4.0,20,10,3,0,0,0,0,260.016,1.0189,131.575,14.6061,260.717,-1.3489,258.252,1.2581,114.193,-0.2017,303.074,0.207,160.574,0.0166,329.182,0.0279,300.685,0.0305,249.433,0.0358,267.108,0.0085,291.687,0.0733,87.108,0
2010-01-05,17.41,Rahu,Rahu,7.5,21,11,4,0,0,0,0,261.035,1.019,146.012,14.259,259.364,-1.3493,259.51,1.2581,113.984,-0.215,303.281,0.2083,160.59,0.0148,329.21,0.0286,300.716,0.0308,249.469,0.0357,267.114,0.0039,291.756,0.0656,87.114,0
2010-01-06,17.62,Rahu,Rahu,4.0,22,13,5,0,0,0,0,262.054,1.019,160.082,13.8799,258.033,-1.3067,260.768,1.2581,113.763,-0.2281,303.49,0.2096,160.604,0.013,329.239,0.0294,300.747,0.0312,249.505,0.0356,267.117,0.0028,291.818,0.0576,87.117,0
